size.time,mean.prob
250kmLIG,1.32E-08
250kmLIG,2.25E-08
250kmLIG,3.91E-08
250kmLIG,1.16E-08
250kmLIG,1.17E-08
250kmLIG,8.59E-09
250kmLIG,1.77E-08
250kmLIG,3.94E-08
250kmLIG,3.72E-08
250kmLIG,3.81E-08
250kmLIG,3.99E-08
250kmLIG,1.52E-08
250kmLIG,2.57E-08
250kmLIG,1.56E-08
250kmLIG,3.71E-08
250kmLIG,3.98E-08
250kmLIG,1.25E-08
250kmLIG,2.86E-08
250kmLIG,4.33E-08
250kmLIG,2.14E-08
250kmLIG,3.22E-08
250kmLIG,1.84E-08
250kmLIG,3.96E-08
250kmLIG,1.32E-08
250kmLIG,1.46E-08
250kmLIG,3.59E-08
250kmLIG,4.26E-08
250kmLIG,3.77E-08
250kmLIG,3.71E-08
250kmLIG,4.66E-08
250kmLIG,4.29E-08
250kmLIG,2.27E-08
250kmLIG,3.88E-08
250kmLIG,2.16E-08
250kmLIG,2.24E-08
250kmLIG,1.34E-08
250kmLIG,1.36E-08
250kmLIG,1.52E-08
250kmLIG,1.61E-08
250kmLIG,1.31E-08
250kmLIG,1.34E-08
250kmLIG,3.97E-08
250kmLIG,1.30E-08
250kmLIG,2.69E-08
250kmLIG,2.84E-08
250kmLIG,3.70E-08
250kmLIG,4.66E-08
250kmLIG,4.33E-08
250kmLIG,1.51E-08
250kmLIG,1.76E-08
250kmLIG,1.40E-08
250kmLIG,3.99E-08
250kmLIG,2.47E-08
250kmLIG,2.33E-08
250kmLIG,3.65E-08
250kmLIG,2.37E-08
250kmLIG,1.68E-08
250kmLIG,3.94E-08
250kmLIG,1.34E-08
250kmLIG,2.34E-08
250kmLIG,1.39E-08
250kmLIG,1.64E-08
250kmLIG,2.17E-08
250kmLIG,1.57E-08
250kmLIG,1.48E-08
250kmLIG,3.69E-08
250kmLIG,2.68E-08
250kmLIG,1.68E-08
250kmLIG,1.80E-08
250kmLIG,1.37E-08
250kmLIG,3.82E-08
250kmLIG,1.01E-08
250kmLIG,3.92E-08
250kmLIG,1.87E-08
250kmLIG,1.44E-08
250kmLIG,4.03E-08
250kmLIG,1.57E-08
250kmMH,1.45E-08
250kmMH,2.11E-08
250kmMH,3.93E-08
250kmMH,2.06E-08
250kmMH,3.01E-08
250kmMH,4.05E-08
250kmMH,2.26E-08
250kmMH,3.78E-08
250kmMH,2.94E-08
250kmMH,1.36E-08
250kmMH,9.34E-09
250kmMH,9.97E-09
250kmMH,2.26E-08
250kmMH,1.05E-08
250kmMH,3.38E-08
250kmMH,2.36E-08
250kmMH,4.32E-08
250kmMH,3.34E-08
250kmMH,3.47E-08
250kmMH,9.36E-09
250kmMH,4.11E-08
250kmMH,4.32E-08
250kmMH,3.47E-08
250kmMH,3.67E-08
250kmMH,4.13E-08
250kmMH,1.98E-08
250kmMH,2.02E-08
250kmMH,2.03E-08
250kmMH,2.85E-08
250kmMH,2.12E-08
250kmMH,4.06E-08
250kmMH,1.95E-08
250kmMH,1.88E-08
250kmMH,1.74E-08
250kmMH,1.70E-08
250kmMH,2.02E-08
250kmMH,1.33E-08
250kmMH,2.39E-08
250kmMH,1.38E-08
250kmMH,1.96E-08
250kmMH,3.83E-08
250kmMH,3.64E-08
250kmMH,4.41E-08
250kmMH,4.35E-08
250kmMH,3.23E-08
250kmMH,4.36E-08
250kmMH,3.03E-08
250kmMH,1.19E-08
250kmMH,2.07E-08
250kmMH,2.51E-08
250kmMH,2.15E-08
250kmMH,1.33E-08
250kmMH,1.87E-08
250kmMH,2.80E-08
250kmMH,2.31E-08
250kmMH,1.53E-08
250kmMH,2.89E-08
250kmMH,2.98E-08
250kmMH,2.28E-08
250kmMH,4.03E-08
250kmMH,4.44E-08
250kmMH,3.18E-08
250kmMH,2.86E-08
250kmMH,2.24E-08
250kmMH,1.38E-08
250kmMH,2.01E-08
250kmMH,4.32E-08
250kmMH,4.37E-08
250kmMH,2.14E-08
250kmMH,1.05E-08
250kmMH,3.69E-08
250kmMH,2.38E-08
250kmMH,1.37E-08
250kmMH,1.26E-08
250kmMH,2.21E-08
250kmMH,2.25E-08
250kmMH,3.76E-08
250kmMH,1.33E-08
250kmMH,1.17E-08
250kmMH,3.97E-08
250kmMH,4.42E-08
250kmMH,4.35E-08
250kmMH,2.73E-08
250kmMH,2.30E-08
250kmMH,2.23E-08
250kmMH,2.17E-08
250kmMH,4.29E-08
250kmMH,4.07E-08
250kmMH,2.36E-08
250kmMH,2.59E-08
250kmMH,4.29E-08
250kmMH,1.64E-08
250kmMH,1.95E-08
250kmMH,1.89E-08
250kmMH,1.71E-08
250kmMH,1.64E-08
250kmMH,1.91E-08
250kmMH,4.31E-08
250kmMH,4.38E-08
250kmMH,1.61E-08
250kmMH,4.45E-08
250kmMH,4.33E-08
250kmMH,1.63E-08
250kmMH,3.93E-08
250kmMH,1.02E-08
250kmMH,4.13E-08
250kmMH,1.82E-08
250kmMH,1.99E-08
250kmMH,1.81E-08
250kmMH,4.46E-08
250kmMH,1.96E-08
250kmMH,2.83E-08
250kmMH,1.92E-08
250kmMH,4.29E-08
250kmMH,3.05E-08
250kmMH,4.34E-08
250kmMH,2.25E-08
250kmMH,2.14E-08
250kmMH,1.96E-08
250kmMH,4.32E-08
250kmMH,2.10E-08
250kmMH,2.34E-08
250kmMH,2.59E-08
250kmMH,1.29E-08
250kmMH,2.11E-08
250kmMH,2.30E-08
250kmMH,1.93E-08
250kmMH,2.08E-08
250kmMH,4.11E-08
250kmMH,2.06E-08
250kmMH,2.01E-08
250kmMH,2.01E-08
250kmMH,3.83E-08
250kmMH,1.32E-08
250kmMH,4.36E-08
250kmMH,4.02E-08
250kmMH,2.13E-08
250kmMH,2.40E-08
250kmMH,4.35E-08
250kmMH,4.03E-08
250kmMH,1.95E-08
250kmMH,1.43E-08
250kmMH,2.34E-08
250kmMH,2.97E-08
250kmMH,1.18E-08
250kmMH,1.36E-08
250kmMH,1.02E-08
250kmMH,1.80E-08
250kmMH,4.32E-08
250kmMH,2.98E-08
250kmMH,1.36E-08
250kmMH,4.22E-08
250kmMH,3.64E-08
250kmMH,2.40E-08
250kmMH,2.05E-08
250kmMH,1.66E-08
250kmMH,1.65E-08
250kmMH,1.85E-08
250kmMH,3.51E-08
250kmMH,4.37E-08
250kmMH,4.10E-08
250kmMH,4.42E-08
250kmMH,1.26E-08
250kmMH,4.21E-08
250kmMH,2.35E-08
250kmMH,4.42E-08
250kmMH,1.68E-08
250kmMH,1.41E-08
250kmMH,3.70E-08
250kmMH,3.24E-08
250kmMH,4.32E-08
250kmMH,3.99E-08
250kmMH,2.59E-08
250kmMH,1.00E-08
250kmMH,4.48E-08
250kmMH,1.99E-08
250kmMH,4.11E-08
250kmMH,4.35E-08
250kmMH,4.42E-08
250kmMH,2.42E-08
250kmMH,4.16E-08
250kmMH,1.96E-08
250kmMH,3.98E-08
250kmMH,4.42E-08
250kmMH,3.21E-08
250kmMH,2.74E-08
250kmMH,3.69E-08
250kmMH,4.29E-08
250kmMH,4.48E-08
250kmMH,1.73E-08
250kmMH,2.29E-08
250kmMH,2.03E-08
250kmMH,1.87E-08
250kmMH,3.78E-08
250kmMH,3.17E-08
250kmMH,3.22E-08
250kmMH,1.96E-08
250kmMH,4.15E-08
250kmMH,3.87E-08
250kmMH,4.41E-08
250kmMH,3.98E-08
250kmMH,2.09E-08
250kmMH,2.07E-08
250kmMH,1.02E-08
250kmMH,3.97E-08
250kmMH,2.56E-08
250kmMH,2.15E-08
250kmMH,2.25E-08
250kmMH,2.59E-08
250kmMH,2.03E-08
250kmMH,3.91E-08
250kmMH,4.01E-08
250kmMH,4.03E-08
250kmMH,1.94E-08
250kmMH,1.82E-08
250kmMH,2.22E-08
250kmMH,4.07E-08
250kmMH,2.07E-08
250kmMH,4.01E-08
250kmMH,2.58E-08
250kmMH,2.35E-08
250kmMH,3.06E-08
250kmMH,2.46E-08
250kmMH,2.93E-08
250kmMH,1.30E-08
250kmMH,2.77E-08
250kmMH,4.42E-08
250kmMH,4.23E-08
250kmMH,1.07E-08
250kmMH,2.42E-08
250kmMH,1.87E-08
250kmMH,2.08E-08
250kmMH,4.37E-08
250kmMH,1.95E-08
250kmMH,3.38E-08
250kmMH,1.48E-08
250kmMH,2.08E-08
250kmMH,4.01E-08
250kmMH,3.38E-08
250kmMH,3.38E-08
250kmMH,2.24E-08
250kmMH,1.07E-08
250kmMH,4.07E-08
250kmMH,2.32E-08
250kmMH,4.03E-08
250kmMH,3.29E-08
250kmMH,3.98E-08
250kmMH,2.48E-08
250kmMH,2.94E-08
250kmMH,4.32E-08
250kmMH,1.54E-08
250kmMH,2.11E-08
250kmMH,4.12E-08
250kmMH,4.01E-08
250kmMH,1.97E-08
250kmMH,2.00E-08
250kmMH,2.24E-08
250kmMH,2.37E-08
250kmMH,2.12E-08
250kmMH,2.11E-08
250kmMH,3.16E-08
250kmMH,2.05E-08
250kmMH,4.39E-08
250kmMH,2.27E-08
250kmMH,2.12E-08
250kmMH,2.55E-08
250kmMH,1.24E-08
250kmMH,3.33E-08
250kmMH,4.01E-08
250kmMH,1.94E-08
250kmMH,3.73E-08
250kmMH,2.23E-08
250kmMH,2.09E-08
250kmMH,3.83E-08
250kmMH,1.87E-08
250kmMH,2.17E-08
250kmMH,4.20E-08
250kmMH,4.07E-08
250kmMH,4.40E-08
250kmMH,3.16E-08
250kmMH,4.18E-08
250kmMH,2.44E-08
250kmMH,4.18E-08
250kmMH,4.01E-08
250kmMH,2.01E-08
250kmMH,3.48E-08
250kmMH,4.06E-08
250kmMH,2.69E-08
250kmMH,1.89E-08
250kmMH,4.37E-08
250kmMH,1.94E-08
250kmMH,1.47E-08
250kmMH,1.54E-08
250kmMH,2.24E-08
250kmMH,1.78E-08
250kmMH,1.29E-08
250kmMH,2.04E-08
250kmMH,2.06E-08
250kmMH,4.06E-08
250kmMH,3.97E-08
250kmMH,4.36E-08
250kmMH,2.02E-08
250kmMH,2.10E-08
250kmMH,1.71E-08
250kmMH,3.61E-08
250kmMH,2.35E-08
250kmMH,4.00E-08
250kmMH,1.94E-08
250kmMH,1.91E-08
250kmMH,3.93E-08
250kmMH,3.74E-08
250kmMH,2.42E-08
250kmMH,1.90E-08
250kmMH,2.12E-08
250kmMH,2.15E-08
250kmMH,2.26E-08
250kmMH,1.89E-08
250kmMH,2.19E-08
250kmMH,4.26E-08
250kmMH,4.00E-08
250kmMH,1.53E-08
250kmMH,3.69E-08
250kmMH,3.14E-08
250kmMH,2.03E-08
250kmMH,1.06E-08
250kmMH,2.12E-08
250kmMH,1.91E-08
250kmMH,2.05E-08
250kmMH,2.20E-08
250kmMH,2.98E-08
250kmMH,1.96E-08
250kmMH,2.21E-08
250kmMH,4.24E-08
250kmMH,1.90E-08
250kmMH,2.11E-08
250kmMH,4.40E-08
250kmMH,2.33E-08
250kmMH,4.41E-08
250kmMH,4.01E-08
250kmMH,3.66E-08
250kmMH,1.10E-08
250kmMH,1.01E-08
250kmMH,4.38E-08
250kmMH,3.88E-08
250kmMH,2.49E-08
250kmMH,1.46E-08
250kmMH,2.28E-08
250kmMH,1.99E-08
250kmMH,4.36E-08
250kmMH,4.09E-08
250kmMH,4.26E-08
250kmMH,4.01E-08
250kmMH,2.44E-08
250kmMH,3.25E-08
250kmMH,4.34E-08
250kmMH,2.86E-08
250kmMH,4.43E-08
250kmMH,2.66E-08
250kmMH,2.19E-08
250kmMH,2.42E-08
250kmMH,4.19E-08
250kmMH,1.66E-08
250kmMH,3.53E-08
250kmMH,2.09E-08
250kmMH,2.19E-08
250kmMH,2.40E-08
250kmMH,3.34E-08
250kmMH,2.50E-08
250kmMH,1.84E-08
250kmMH,2.04E-08
250kmMH,4.48E-08
250kmMH,3.08E-08
250kmMH,4.02E-08
250kmMH,4.01E-08
250kmMH,4.35E-08
250kmMH,1.93E-08
250kmMH,4.15E-08
250kmMH,2.60E-08
250kmMH,4.03E-08
250kmMH,4.00E-08
250kmMH,2.15E-08
250kmMH,1.88E-08
250kmMH,3.87E-08
250kmMH,4.26E-08
250kmMH,1.02E-08
250kmMH,4.03E-08
250kmMH,2.19E-08
250kmMH,2.06E-08
250kmMH,9.47E-09
250kmMH,3.99E-08
250kmMH,3.34E-08
250kmMH,4.04E-08
250kmMH,2.12E-08
250kmMH,1.21E-08
250kmMH,2.14E-08
250kmMH,2.52E-08
250kmMH,4.36E-08
250kmMH,1.80E-08
250kmMH,2.31E-08
250kmMH,1.92E-08
250kmMH,1.13E-08
250kmMH,2.80E-08
250kmMH,1.30E-08
250kmMH,4.15E-08
250kmMH,4.04E-08
250kmMH,2.11E-08
250kmMH,1.79E-08
250kmMH,1.93E-08
250kmMH,3.37E-08
250kmMH,3.83E-08
250kmMH,1.96E-08
250kmMH,2.39E-08
250kmMH,2.11E-08
250kmMH,2.37E-08
250kmMH,4.36E-08
250kmMH,1.85E-08
250kmMH,4.04E-08
250kmMH,1.97E-08
250kmMH,4.04E-08
250kmMH,1.72E-08
250kmMH,2.33E-08
250kmMH,4.27E-08
250kmMH,4.03E-08
250kmMH,4.10E-08
250kmMH,1.51E-08
250kmMH,1.42E-08
250kmMH,2.79E-08
250kmMH,2.25E-08
250kmMH,9.63E-09
250kmMH,2.56E-08
250kmMH,4.35E-08
250kmMH,4.35E-08
250kmMH,4.37E-08
250kmMH,1.99E-08
250kmMH,1.54E-08
250kmMH,4.48E-08
250kmMH,2.07E-08
250kmMH,3.75E-08
250kmMH,3.97E-08
250kmMH,2.53E-08
250kmMH,1.94E-08
250kmMH,3.12E-08
250kmMH,2.07E-08
250kmMH,4.40E-08
250kmMH,4.07E-08
250kmMH,1.92E-08
250kmMH,1.85E-08
250kmMH,1.94E-08
250kmMH,3.99E-08
250kmMH,2.20E-08
250kmMH,2.70E-08
250kmMH,4.00E-08
250kmMH,4.02E-08
250kmMH,4.01E-08
250kmMH,4.38E-08
250kmMH,3.12E-08
250kmMH,1.80E-08
250kmMH,1.87E-08
250kmMH,3.22E-08
250kmMH,4.42E-08
250kmMH,4.35E-08
250kmMH,2.91E-08
250kmMH,2.01E-08
250kmMH,4.02E-08
250kmMH,3.97E-08
250kmMH,2.96E-08
250kmMH,9.94E-09
250kmMH,1.94E-08
250kmMH,3.38E-08
250kmMH,3.99E-08
250kmMH,4.42E-08
250kmMH,2.80E-08
250kmMH,3.06E-08
250kmMH,4.42E-08
250kmMH,2.02E-08
250kmMH,2.93E-08
250kmMH,4.04E-08
250kmMH,3.46E-08
250kmMH,2.67E-08
250kmMH,3.47E-08
250kmMH,4.38E-08
250kmMH,9.98E-09
250kmMH,4.10E-08
250kmMH,2.38E-08
250kmMH,1.94E-08
250kmMH,2.12E-08
250kmMH,2.40E-08
250kmMH,4.02E-08
250kmMH,4.41E-08
250kmMH,3.98E-08
250kmMH,4.06E-08
250kmMH,1.93E-08
250kmMH,3.23E-08
250kmMH,2.83E-08
250kmMH,3.45E-08
250kmMH,4.05E-08
250kmMH,2.20E-08
250kmMH,2.08E-08
250kmMH,4.38E-08
250kmMH,2.26E-08
250kmMH,9.80E-09
250kmMH,4.15E-08
250kmMH,1.63E-08
250kmMH,3.90E-08
250kmMH,2.42E-08
250kmMH,2.82E-08
250kmMH,1.97E-08
250kmMH,4.09E-08
250kmMH,2.32E-08
250kmMH,4.24E-08
250kmMH,3.47E-08
250kmMH,9.51E-09
250kmMH,3.47E-08
250kmMH,1.20E-08
250kmMH,3.87E-08
250kmMH,4.03E-08
250kmMH,4.12E-08
250kmMH,1.90E-08
250kmMH,4.48E-08
250kmMH,4.39E-08
250kmMH,1.85E-08
250kmMH,2.80E-08
250kmMH,4.07E-08
250kmMH,1.70E-08
250kmMH,3.65E-08
250kmMH,2.16E-08
250kmMH,3.97E-08
250kmMH,1.84E-08
250kmMH,1.94E-08
250kmMH,4.41E-08
250kmMH,2.39E-08
250kmMH,2.23E-08
250kmMH,4.40E-08
250kmMH,1.90E-08
250kmMH,4.34E-08
250kmMH,1.93E-08
250kmMH,4.28E-08
250kmMH,1.84E-08
250kmMH,4.08E-08
250kmMH,1.60E-08
250kmMH,4.39E-08
250kmMH,4.06E-08
250kmMH,3.00E-08
250kmMH,1.61E-08
250kmMH,2.70E-08
250kmMH,3.48E-08
250kmMH,2.14E-08
250kmMH,2.02E-08
250kmMH,4.04E-08
250kmMH,4.27E-08
250kmMH,2.34E-08
250kmMH,3.88E-08
250kmMH,3.13E-08
250kmMH,4.43E-08
250kmMH,2.31E-08
250kmMH,4.30E-08
250kmMH,2.22E-08
250kmMH,3.79E-08
250kmMH,2.00E-08
250kmMH,4.46E-08
250kmMH,2.84E-08
250kmMH,2.83E-08
250kmMH,1.88E-08
250kmMH,3.95E-08
250kmMH,4.19E-08
250kmMH,1.86E-08
250kmMH,1.38E-08
250kmMH,4.11E-08
250kmMH,3.95E-08
250kmMH,2.16E-08
250kmMH,1.52E-08
250kmMH,2.55E-08
250kmMH,4.28E-08
250kmMH,2.02E-08
250kmMH,3.08E-08
250kmMH,1.94E-08
250kmMH,3.90E-08
250kmMH,2.55E-08
250kmMH,1.92E-08
250kmMH,4.32E-08
250kmMH,1.40E-08
250kmMH,4.19E-08
250kmMH,3.98E-08
250kmMH,2.23E-08
250kmMH,4.43E-08
250kmMH,4.03E-08
250kmMH,4.01E-08
250kmMH,1.88E-08
250kmMH,1.89E-08
250kmMH,3.84E-08
250kmMH,4.42E-08
250kmMH,2.81E-08
250kmMH,1.91E-08
250kmMH,4.25E-08
250kmMH,2.93E-08
250kmMH,3.42E-08
250kmMH,3.75E-08
250kmMH,4.09E-08
250kmMH,3.26E-08
250kmMH,3.75E-08
250kmMH,4.16E-08
250kmMH,3.96E-08
250kmMH,4.42E-08
250kmMH,3.05E-08
250kmMH,2.94E-08
250kmMH,4.15E-08
250kmMH,4.03E-08
250kmMH,1.99E-08
250kmMH,4.01E-08
250kmMH,1.85E-08
250kmMH,1.04E-08
250kmMH,3.97E-08
250kmMH,4.24E-08
250kmMH,4.41E-08
250kmMH,4.11E-08
250kmMH,4.17E-08
250kmMH,2.16E-08
250kmMH,1.79E-08
250kmMH,3.44E-08
250kmMH,1.99E-08
250kmMH,1.94E-08
250kmMH,4.35E-08
250kmMH,2.45E-08
250kmMH,1.40E-08
250kmMH,4.05E-08
250kmMH,4.16E-08
250kmMH,4.00E-08
250kmMH,2.70E-08
250kmMH,1.87E-08
250kmMH,1.93E-08
250kmMH,4.39E-08
250kmMH,3.58E-08
250kmMH,2.92E-08
250kmMH,3.28E-08
250kmMH,4.41E-08
250kmMH,4.20E-08
250kmMH,4.08E-08
250kmMH,2.18E-08
250kmMH,4.06E-08
250kmMH,2.25E-08
250kmMH,4.46E-08
250kmMH,2.12E-08
250kmMH,4.42E-08
250kmMH,3.68E-08
250kmMH,1.97E-08
250kmMH,2.60E-08
250kmMH,3.77E-08
250kmMH,3.77E-08
250kmMH,2.07E-08
250kmMH,1.81E-08
250kmMH,2.09E-08
250kmMH,2.80E-08
250kmMH,4.36E-08
250kmMH,4.00E-08
250kmMH,1.10E-08
250kmMH,2.27E-08
250kmMH,2.41E-08
250kmMH,1.09E-08
250kmMH,2.18E-08
250kmMH,4.03E-08
250kmMH,1.59E-08
250kmMH,2.16E-08
250kmMH,2.27E-08
250kmMH,2.92E-08
250kmMH,4.15E-08
250kmMH,4.15E-08
250kmMH,1.96E-08
250kmMH,1.91E-08
250kmMH,3.15E-08
250kmMH,3.04E-08
250kmMH,1.30E-08
250kmMH,3.58E-08
250kmMH,1.24E-08
250kmMH,4.00E-08
250kmMH,2.28E-08
250kmMH,1.38E-08
250kmMH,1.85E-08
250kmMH,2.21E-08
250kmMH,3.85E-08
250kmMH,3.98E-08
250kmMH,4.35E-08
250kmMH,1.90E-08
250kmMH,3.91E-08
250kmMH,1.79E-08
250kmMH,2.20E-08
250kmMH,4.07E-08
250kmMH,3.73E-08
250kmMH,1.14E-08
250kmMH,2.11E-08
250kmMH,2.81E-08
250kmMH,3.03E-08
250kmMH,2.19E-08
250kmMH,3.72E-08
250kmMH,3.96E-08
250kmMH,1.19E-08
250kmMH,4.00E-08
250kmMH,2.04E-08
250kmMH,4.40E-08
250kmMH,1.80E-08
250kmMH,1.08E-08
250kmMH,1.07E-08
250kmMH,4.16E-08
250kmMH,2.71E-08
250kmMH,2.73E-08
250kmMH,4.22E-08
250kmMH,2.46E-08
250kmMH,4.00E-08
250kmMH,4.38E-08
250kmMH,2.07E-08
250kmMH,1.67E-08
250kmMH,1.32E-08
250kmMH,2.43E-08
250kmMH,1.15E-08
250kmMH,3.97E-08
250kmMH,2.00E-08
250kmMH,2.19E-08
250kmMH,1.95E-08
250kmMH,1.96E-08
250kmMH,4.07E-08
250kmMH,3.95E-08
250kmMH,3.92E-08
250kmMH,2.49E-08
250kmMH,2.02E-08
250kmMH,3.14E-08
250kmMH,2.95E-08
250kmMH,1.13E-08
250kmMH,2.49E-08
250kmMH,1.89E-08
250kmMH,4.43E-08
250kmMH,1.18E-08
250kmMH,3.84E-08
250kmMH,2.15E-08
250kmMH,2.13E-08
250kmMH,1.86E-08
250kmMH,4.43E-08
250kmMH,2.10E-08
250kmMH,2.55E-08
250kmMH,2.17E-08
250kmMH,2.97E-08
250kmMH,9.62E-09
250kmMH,2.44E-08
250kmMH,3.43E-08
250kmMH,1.26E-08
250kmMH,2.97E-08
250kmMH,2.86E-08
250kmMH,3.93E-08
250kmMH,4.36E-08
250kmMH,2.25E-08
250kmMH,4.13E-08
250kmMH,2.04E-08
250kmMH,1.86E-08
250kmMH,2.05E-08
250kmMH,2.04E-08
250kmMH,1.94E-08
250kmMH,1.81E-08
250kmMH,2.68E-08
250kmMH,1.93E-08
250kmMH,4.49E-08
250kmMH,1.80E-08
250kmMH,2.83E-08
250kmMH,1.90E-08
250kmMH,1.85E-08
250kmMH,2.49E-08
250kmMH,1.02E-08
250kmMH,3.35E-08
250kmMH,3.88E-08
250kmMH,4.10E-08
250kmMH,3.97E-08
250kmMH,1.95E-08
250kmMH,3.20E-08
250kmMH,2.07E-08
250kmMH,2.14E-08
250kmMH,4.08E-08
250kmMH,2.24E-08
250kmMH,4.40E-08
250kmMH,2.27E-08
250kmMH,2.03E-08
250kmMH,2.59E-08
250kmMH,2.06E-08
250kmMH,4.31E-08
250kmMH,2.20E-08
250kmMH,2.06E-08
250kmMH,1.86E-08
250kmMH,4.15E-08
250kmMH,1.76E-08
250kmMH,4.29E-08
250kmMH,2.50E-08
250kmMH,4.13E-08
250kmMH,9.99E-09
250kmMH,1.87E-08
250kmMH,2.16E-08
250kmMH,1.07E-08
250kmMH,2.83E-08
250kmMH,4.48E-08
250kmMH,1.80E-08
250kmMH,2.13E-08
250kmMH,3.91E-08
250kmMH,4.03E-08
250kmMH,2.14E-08
250kmMH,1.86E-08
250kmMH,4.38E-08
250kmMH,2.84E-08
250kmMH,2.59E-08
250kmMH,2.26E-08
250kmMH,4.29E-08
250kmMH,3.32E-08
250kmMH,4.36E-08
250kmMH,1.48E-08
250kmMH,1.97E-08
250kmMH,4.18E-08
250kmMH,2.18E-08
250kmMH,3.97E-08
250kmMH,2.39E-08
250kmMH,2.69E-08
250kmMH,4.30E-08
250kmMH,9.68E-09
250kmMH,2.00E-08
250kmMH,2.02E-08
250kmMH,1.97E-08
250kmMH,4.20E-08
250kmMH,2.21E-08
250kmMH,2.43E-08
250kmMH,4.48E-08
250kmMH,1.39E-08
250kmMH,2.34E-08
250kmMH,1.20E-08
250kmMH,2.00E-08
250kmMH,2.68E-08
250kmMH,2.15E-08
250kmMH,4.02E-08
250kmMH,1.48E-08
250kmMH,2.60E-08
250kmMH,4.00E-08
250kmMH,4.32E-08
250kmMH,2.22E-08
250kmMH,4.00E-08
250kmMH,2.76E-08
250kmMH,2.43E-08
250kmMH,4.31E-08
250kmMH,3.94E-08
250kmMH,1.63E-08
250kmMH,2.27E-08
250kmMH,4.21E-08
250kmMH,2.16E-08
250kmMH,2.12E-08
250kmMH,2.48E-08
250kmMH,4.25E-08
250kmMH,4.31E-08
250kmMH,2.89E-08
250kmMH,2.42E-08
250kmMH,2.24E-08
250kmMH,3.99E-08
250kmMH,3.68E-08
250kmMH,2.05E-08
250kmMH,1.94E-08
250kmMH,4.45E-08
250kmMH,2.61E-08
250kmMH,2.38E-08
250kmMH,2.12E-08
250kmMH,4.41E-08
250kmMH,1.32E-08
250kmMH,1.19E-08
250kmMH,1.95E-08
250kmMH,4.17E-08
250kmMH,4.00E-08
250kmMH,1.93E-08
250kmMH,2.22E-08
250kmMH,4.28E-08
250kmMH,3.47E-08
250kmMH,9.58E-09
250kmMH,3.95E-08
250kmMH,4.03E-08
250kmMH,4.23E-08
250kmMH,4.12E-08
250kmMH,1.39E-08
250kmMH,2.08E-08
250kmMH,3.69E-08
250kmMH,2.51E-08
250kmMH,3.99E-08
250kmMH,2.25E-08
250kmMH,2.29E-08
250kmMH,4.41E-08
250kmMH,3.99E-08
250kmMH,4.04E-08
250kmMH,2.16E-08
250kmMH,2.24E-08
250kmMH,4.24E-08
250kmMH,3.97E-08
250kmMH,2.09E-08
250kmMH,1.08E-08
250kmMH,2.71E-08
250kmMH,1.72E-08
250kmMH,3.43E-08
250kmMH,4.01E-08
250kmMH,3.71E-08
250kmMH,2.35E-08
250kmMH,3.48E-08
250kmMH,2.65E-08
250kmMH,1.34E-08
250kmMH,1.59E-08
250kmMH,1.53E-08
250kmMH,1.88E-08
250kmMH,4.04E-08
250kmMH,1.36E-08
250kmMH,2.02E-08
250kmMH,4.33E-08
250kmMH,2.44E-08
250kmMH,4.03E-08
250kmMH,1.86E-08
250kmMH,1.91E-08
250kmMH,2.34E-08
250kmMH,2.67E-08
250kmMH,1.34E-08
250kmMH,2.35E-08
250kmMH,3.35E-08
250kmMH,4.20E-08
250kmMH,2.03E-08
250kmMH,3.59E-08
250kmMH,4.24E-08
250kmMH,4.28E-08
250kmMH,2.39E-08
250kmMH,1.78E-08
250kmMH,4.39E-08
250kmMH,1.14E-08
250kmMH,3.95E-08
250kmMH,3.60E-08
250kmMH,2.19E-08
250kmMH,3.43E-08
250kmMH,1.19E-08
250kmMH,3.06E-08
250kmMH,3.02E-08
250kmMH,1.05E-08
250kmMH,4.00E-08
250kmMH,2.27E-08
250kmMH,9.40E-09
250kmMH,2.06E-08
250kmMH,3.09E-08
250kmMH,2.32E-08
250kmMH,4.24E-08
250kmMH,2.14E-08
250kmMH,4.17E-08
250kmMH,2.11E-08
250kmMH,4.24E-08
250kmMH,4.47E-08
250kmMH,4.30E-08
250kmMH,1.59E-08
250kmMH,1.99E-08
250kmMH,1.52E-08
250kmMH,4.13E-08
250kmMH,1.09E-08
250kmMH,4.15E-08
250kmMH,1.60E-08
250kmMH,2.67E-08
250kmMH,2.63E-08
250kmMH,9.16E-09
250kmMH,2.14E-08
250kmMH,2.00E-08
250kmMH,3.74E-08
250kmMH,1.47E-08
250kmMH,4.06E-08
250kmMH,4.29E-08
250kmMH,3.33E-08
250kmMH,1.03E-08
250kmMH,1.24E-08
250kmMH,4.35E-08
250kmMH,4.45E-08
250kmMH,4.30E-08
250kmMH,3.66E-08
250kmMH,1.39E-08
250kmMH,4.42E-08
250kmMH,4.18E-08
250kmMH,4.27E-08
250kmMH,1.39E-08
250kmMH,2.08E-08
250kmMH,2.57E-08
250kmMH,4.31E-08
250kmMH,3.97E-08
250kmMH,2.49E-08
250kmMH,4.10E-08
250kmMH,1.88E-08
250kmMH,2.28E-08
250kmMH,1.45E-08
250kmMH,3.99E-08
250kmMH,4.03E-08
250kmMH,4.11E-08
250kmMH,4.21E-08
250kmMH,4.34E-08
250kmMH,2.13E-08
250kmMH,4.25E-08
250kmMH,3.81E-08
250kmMH,2.06E-08
250kmMH,1.99E-08
250kmMH,2.28E-08
