size.time,mean.prob
50kmLIG,3.26E-08
50kmLIG,5.23E-09
50kmLIG,2.21E-08
50kmLIG,2.05E-08
50kmLIG,3.06E-08
50kmLIG,6.46E-09
50kmLIG,2.90E-08
50kmLIG,1.64E-08
50kmLIG,9.04E-09
50kmLIG,4.30E-09
50kmLIG,4.02E-09
50kmLIG,3.00E-08
50kmLIG,5.58E-08
50kmLIG,4.82E-08
50kmLIG,3.49E-08
50kmLIG,1.18E-08
50kmLIG,3.27E-08
50kmLIG,3.13E-08
50kmLIG,2.29E-08
50kmLIG,2.96E-08
50kmLIG,2.25E-08
50kmLIG,1.40E-08
50kmLIG,1.32E-08
50kmLIG,1.35E-08
50kmLIG,5.83E-09
50kmLIG,3.21E-08
50kmLIG,4.01E-09
50kmLIG,6.44E-09
50kmLIG,4.95E-08
50kmLIG,6.81E-09
50kmLIG,2.92E-08
50kmLIG,5.72E-08
50kmLIG,1.31E-08
50kmLIG,3.40E-08
50kmLIG,3.02E-08
50kmLIG,4.10E-08
50kmLIG,1.32E-08
50kmLIG,3.94E-09
50kmLIG,2.52E-08
50kmLIG,2.98E-08
50kmLIG,2.48E-08
50kmLIG,5.83E-08
50kmLIG,3.91E-08
50kmLIG,1.93E-08
50kmLIG,6.08E-09
50kmLIG,4.74E-08
50kmLIG,1.49E-08
50kmLIG,4.85E-08
50kmLIG,3.16E-08
50kmLIG,4.92E-08
50kmLIG,6.73E-09
50kmLIG,1.36E-08
50kmLIG,1.19E-08
50kmLIG,5.07E-08
50kmLIG,5.97E-08
50kmLIG,2.44E-08
50kmLIG,4.78E-08
50kmLIG,4.02E-09
50kmLIG,7.74E-09
50kmLIG,6.65E-09
50kmLIG,3.10E-08
50kmLIG,2.92E-08
50kmLIG,3.66E-08
50kmLIG,1.84E-08
50kmLIG,1.34E-08
50kmLIG,3.89E-08
50kmLIG,2.83E-08
50kmLIG,4.81E-09
50kmLIG,8.75E-09
50kmLIG,4.49E-08
50kmLIG,2.52E-08
50kmLIG,2.50E-08
50kmLIG,1.02E-08
50kmLIG,1.28E-08
50kmLIG,2.53E-08
50kmLIG,5.99E-08
50kmLIG,5.79E-08
50kmLIG,3.07E-08
50kmLIG,5.32E-09
50kmLIG,4.65E-09
50kmLIG,3.25E-08
50kmLIG,2.93E-08
50kmLIG,4.87E-09
50kmLIG,1.13E-08
50kmLIG,2.96E-08
50kmLIG,3.84E-08
50kmLIG,7.08E-09
50kmLIG,2.87E-08
50kmMH,4.02E-08
50kmMH,5.44E-09
50kmMH,4.65E-08
50kmMH,6.90E-09
50kmMH,5.63E-08
50kmMH,5.65E-08
50kmMH,1.99E-08
50kmMH,4.87E-08
50kmMH,4.39E-09
50kmMH,1.01E-08
50kmMH,4.15E-09
50kmMH,1.03E-08
50kmMH,3.67E-09
50kmMH,4.69E-08
50kmMH,4.98E-08
50kmMH,5.57E-08
50kmMH,9.07E-09
50kmMH,1.27E-08
50kmMH,4.97E-08
50kmMH,5.11E-09
50kmMH,4.69E-08
50kmMH,6.94E-09
50kmMH,1.75E-08
50kmMH,5.69E-08
50kmMH,4.13E-09
50kmMH,9.15E-09
50kmMH,5.01E-08
50kmMH,2.12E-08
50kmMH,5.80E-09
50kmMH,1.96E-08
50kmMH,4.63E-09
50kmMH,4.82E-08
50kmMH,5.27E-08
50kmMH,6.88E-09
50kmMH,4.41E-08
50kmMH,5.85E-08
50kmMH,1.81E-08
50kmMH,3.45E-08
50kmMH,4.30E-09
50kmMH,6.43E-08
50kmMH,4.75E-08
50kmMH,6.70E-09
50kmMH,5.18E-09
50kmMH,7.02E-09
50kmMH,5.04E-08
50kmMH,1.44E-08
50kmMH,1.45E-08
50kmMH,4.11E-08
50kmMH,1.90E-08
50kmMH,1.75E-08
50kmMH,6.20E-09
50kmMH,6.97E-09
50kmMH,4.42E-08
50kmMH,5.24E-08
50kmMH,6.23E-08
50kmMH,1.71E-08
50kmMH,5.77E-08
50kmMH,2.05E-08
50kmMH,1.40E-08
50kmMH,1.54E-08
50kmMH,4.40E-08
50kmMH,4.79E-08
50kmMH,1.66E-08
50kmMH,3.77E-09
50kmMH,5.69E-09
50kmMH,6.20E-09
50kmMH,3.43E-08
50kmMH,3.94E-08
50kmMH,6.13E-08
50kmMH,1.37E-08
50kmMH,7.95E-09
50kmMH,1.35E-08
50kmMH,1.76E-08
50kmMH,3.47E-08
50kmMH,1.95E-08
50kmMH,1.07E-08
50kmMH,6.80E-09
50kmMH,5.58E-09
50kmMH,3.19E-08
50kmMH,2.32E-08
50kmMH,3.04E-08
50kmMH,4.77E-08
50kmMH,6.36E-09
50kmMH,2.72E-08
50kmMH,3.77E-08
50kmMH,5.46E-08
50kmMH,6.32E-09
50kmMH,5.44E-08
50kmMH,2.98E-08
50kmMH,4.72E-09
50kmMH,2.69E-08
50kmMH,7.80E-09
50kmMH,6.61E-09
50kmMH,6.55E-09
50kmMH,3.51E-09
50kmMH,4.78E-08
50kmMH,3.68E-09
50kmMH,4.72E-08
50kmMH,3.86E-09
50kmMH,5.16E-09
50kmMH,1.07E-08
50kmMH,4.24E-08
50kmMH,3.94E-08
50kmMH,7.21E-09
50kmMH,5.62E-08
50kmMH,3.61E-08
50kmMH,5.56E-09
50kmMH,1.25E-08
50kmMH,1.98E-08
50kmMH,6.55E-08
50kmMH,6.33E-09
50kmMH,6.05E-09
50kmMH,3.52E-09
50kmMH,1.26E-08
50kmMH,6.42E-08
50kmMH,6.71E-09
50kmMH,5.49E-08
50kmMH,2.88E-08
50kmMH,4.58E-08
50kmMH,4.64E-08
50kmMH,6.90E-09
50kmMH,4.26E-08
50kmMH,1.60E-08
50kmMH,7.77E-09
50kmMH,5.76E-08
50kmMH,4.00E-08
50kmMH,1.21E-08
50kmMH,3.75E-09
50kmMH,3.75E-08
50kmMH,5.75E-08
50kmMH,3.81E-08
50kmMH,6.26E-09
50kmMH,7.47E-09
50kmMH,2.54E-08
50kmMH,2.53E-08
50kmMH,3.61E-08
50kmMH,4.14E-08
50kmMH,1.10E-08
50kmMH,4.45E-08
50kmMH,1.73E-08
50kmMH,2.23E-08
50kmMH,3.88E-08
50kmMH,6.81E-09
50kmMH,5.66E-08
50kmMH,6.47E-09
50kmMH,6.17E-09
50kmMH,1.77E-08
50kmMH,1.91E-08
50kmMH,3.93E-09
50kmMH,5.49E-08
50kmMH,1.94E-08
50kmMH,8.86E-09
50kmMH,1.72E-08
50kmMH,1.62E-08
50kmMH,6.37E-09
50kmMH,1.58E-08
50kmMH,5.02E-08
50kmMH,5.83E-09
50kmMH,5.81E-08
50kmMH,4.52E-08
50kmMH,6.19E-08
50kmMH,4.94E-08
50kmMH,4.48E-08
50kmMH,5.70E-08
50kmMH,3.65E-08
50kmMH,5.90E-08
50kmMH,5.85E-09
50kmMH,3.69E-08
50kmMH,1.58E-08
50kmMH,3.84E-09
50kmMH,9.94E-09
50kmMH,3.74E-08
50kmMH,1.92E-08
50kmMH,1.42E-08
50kmMH,3.78E-09
50kmMH,1.31E-08
50kmMH,3.84E-08
50kmMH,3.93E-09
50kmMH,5.67E-08
50kmMH,1.75E-08
50kmMH,6.70E-08
50kmMH,9.02E-09
50kmMH,4.67E-08
50kmMH,5.29E-08
50kmMH,3.72E-08
50kmMH,3.16E-08
50kmMH,6.06E-09
50kmMH,3.40E-08
50kmMH,5.86E-08
50kmMH,2.98E-08
50kmMH,6.55E-09
50kmMH,3.10E-08
50kmMH,5.12E-08
50kmMH,3.76E-08
50kmMH,4.54E-08
50kmMH,1.27E-08
50kmMH,4.99E-08
50kmMH,4.63E-08
50kmMH,5.65E-08
50kmMH,4.56E-08
50kmMH,5.96E-08
50kmMH,6.29E-08
50kmMH,2.06E-08
50kmMH,1.25E-08
50kmMH,5.36E-08
50kmMH,3.52E-08
50kmMH,1.14E-08
50kmMH,6.25E-08
50kmMH,4.60E-08
50kmMH,7.33E-09
50kmMH,4.05E-08
50kmMH,4.78E-09
50kmMH,5.34E-08
50kmMH,3.29E-08
50kmMH,5.71E-08
50kmMH,6.33E-09
50kmMH,7.06E-09
50kmMH,5.01E-09
50kmMH,4.59E-08
50kmMH,9.90E-09
50kmMH,1.41E-08
50kmMH,1.22E-08
50kmMH,2.59E-08
50kmMH,7.23E-09
50kmMH,5.49E-08
50kmMH,5.91E-09
50kmMH,5.54E-08
50kmMH,5.16E-08
50kmMH,4.60E-08
50kmMH,5.75E-08
50kmMH,5.65E-08
50kmMH,3.31E-08
50kmMH,1.06E-08
50kmMH,6.53E-09
50kmMH,6.11E-08
50kmMH,5.07E-08
50kmMH,3.08E-08
50kmMH,1.31E-08
50kmMH,4.52E-08
50kmMH,6.24E-08
50kmMH,5.55E-08
50kmMH,5.60E-08
50kmMH,6.14E-09
50kmMH,1.33E-08
50kmMH,5.48E-08
50kmMH,5.88E-09
50kmMH,8.61E-09
50kmMH,4.63E-08
50kmMH,1.95E-08
50kmMH,1.73E-08
50kmMH,4.85E-09
50kmMH,7.69E-09
50kmMH,4.75E-09
50kmMH,1.95E-08
50kmMH,1.76E-08
50kmMH,5.67E-09
50kmMH,1.32E-08
50kmMH,4.64E-08
50kmMH,6.01E-09
50kmMH,8.19E-09
50kmMH,7.11E-09
50kmMH,5.87E-08
50kmMH,9.85E-09
50kmMH,1.16E-08
50kmMH,9.54E-09
50kmMH,3.23E-08
50kmMH,1.39E-08
50kmMH,6.79E-09
50kmMH,3.85E-08
50kmMH,5.75E-08
50kmMH,1.61E-08
50kmMH,4.98E-08
50kmMH,1.08E-08
50kmMH,7.29E-09
50kmMH,5.69E-08
50kmMH,7.66E-09
50kmMH,5.18E-08
50kmMH,4.61E-08
50kmMH,5.75E-08
50kmMH,8.52E-09
50kmMH,5.07E-09
50kmMH,2.13E-08
50kmMH,1.02E-08
50kmMH,4.14E-08
50kmMH,6.14E-09
50kmMH,4.44E-08
50kmMH,1.67E-08
50kmMH,6.50E-08
50kmMH,3.79E-08
50kmMH,2.63E-08
50kmMH,3.31E-08
50kmMH,4.20E-08
50kmMH,1.40E-08
50kmMH,4.41E-08
50kmMH,6.94E-09
50kmMH,4.61E-08
50kmMH,4.00E-09
50kmMH,7.38E-09
50kmMH,1.83E-08
50kmMH,1.11E-08
50kmMH,5.98E-08
50kmMH,1.77E-08
50kmMH,3.31E-08
50kmMH,1.75E-08
50kmMH,6.46E-08
50kmMH,5.02E-09
50kmMH,8.27E-09
50kmMH,5.93E-08
50kmMH,2.05E-08
50kmMH,5.58E-08
50kmMH,3.81E-08
50kmMH,5.04E-08
50kmMH,5.33E-09
50kmMH,5.47E-09
50kmMH,5.99E-08
50kmMH,5.86E-08
50kmMH,1.52E-08
50kmMH,3.35E-08
50kmMH,4.84E-08
50kmMH,1.41E-08
50kmMH,6.17E-09
50kmMH,4.39E-08
50kmMH,2.36E-08
50kmMH,2.70E-08
50kmMH,3.01E-08
50kmMH,3.45E-08
50kmMH,6.25E-08
50kmMH,7.05E-09
50kmMH,9.32E-09
50kmMH,4.16E-09
50kmMH,4.14E-08
50kmMH,5.90E-08
50kmMH,6.44E-09
50kmMH,3.62E-09
50kmMH,2.38E-08
50kmMH,6.50E-09
50kmMH,4.09E-08
50kmMH,2.24E-08
50kmMH,3.85E-08
50kmMH,4.61E-08
50kmMH,8.82E-09
50kmMH,5.37E-08
50kmMH,7.84E-09
50kmMH,4.41E-08
50kmMH,4.10E-08
50kmMH,4.13E-08
50kmMH,3.43E-08
50kmMH,9.52E-09
50kmMH,4.47E-08
50kmMH,3.59E-08
50kmMH,4.19E-09
50kmMH,4.36E-08
50kmMH,1.98E-08
50kmMH,1.20E-08
50kmMH,5.04E-08
50kmMH,3.67E-08
50kmMH,7.43E-09
50kmMH,9.18E-09
50kmMH,3.89E-08
50kmMH,2.66E-08
50kmMH,4.45E-08
50kmMH,5.02E-08
50kmMH,1.09E-08
50kmMH,6.83E-09
50kmMH,9.49E-09
50kmMH,1.77E-08
50kmMH,4.05E-08
50kmMH,1.25E-08
50kmMH,4.04E-08
50kmMH,3.54E-08
50kmMH,5.30E-09
50kmMH,5.83E-08
50kmMH,4.99E-09
50kmMH,2.97E-08
50kmMH,5.85E-08
50kmMH,1.74E-08
50kmMH,4.47E-08
50kmMH,5.71E-08
50kmMH,3.95E-08
50kmMH,6.16E-08
50kmMH,5.00E-09
50kmMH,5.73E-08
50kmMH,3.96E-09
50kmMH,2.49E-08
50kmMH,6.06E-09
50kmMH,2.10E-08
50kmMH,4.85E-08
50kmMH,6.04E-08
50kmMH,2.98E-08
50kmMH,1.77E-08
50kmMH,1.65E-08
50kmMH,5.55E-08
50kmMH,1.71E-08
50kmMH,5.40E-08
50kmMH,4.36E-08
50kmMH,5.63E-09
50kmMH,1.17E-08
50kmMH,6.84E-09
50kmMH,9.58E-09
50kmMH,3.16E-08
50kmMH,5.50E-09
50kmMH,8.05E-09
50kmMH,4.13E-08
50kmMH,4.11E-08
50kmMH,8.14E-09
50kmMH,3.23E-08
50kmMH,5.39E-08
50kmMH,1.73E-08
50kmMH,3.64E-09
50kmMH,6.95E-09
50kmMH,1.75E-08
50kmMH,2.15E-08
50kmMH,5.61E-09
50kmMH,6.31E-09
50kmMH,3.47E-08
50kmMH,4.54E-08
50kmMH,1.63E-08
50kmMH,3.93E-08
50kmMH,4.21E-08
50kmMH,2.30E-08
50kmMH,3.89E-08
50kmMH,6.41E-08
50kmMH,5.21E-09
50kmMH,5.75E-08
50kmMH,4.87E-08
50kmMH,4.44E-08
50kmMH,1.62E-08
50kmMH,6.07E-09
50kmMH,6.98E-09
50kmMH,3.56E-08
50kmMH,1.38E-08
50kmMH,6.07E-09
50kmMH,4.29E-08
50kmMH,6.68E-08
50kmMH,6.79E-09
50kmMH,2.90E-08
50kmMH,7.73E-09
50kmMH,4.69E-09
50kmMH,1.90E-08
50kmMH,5.97E-09
50kmMH,5.49E-09
50kmMH,5.66E-09
50kmMH,1.36E-08
50kmMH,3.96E-09
50kmMH,4.87E-08
50kmMH,3.86E-08
50kmMH,6.31E-08
50kmMH,6.28E-08
50kmMH,1.68E-08
50kmMH,2.28E-08
50kmMH,1.35E-08
50kmMH,5.48E-09
50kmMH,5.35E-08
50kmMH,1.70E-08
50kmMH,1.73E-08
50kmMH,5.42E-09
50kmMH,1.65E-08
50kmMH,2.86E-08
50kmMH,7.12E-09
50kmMH,5.20E-08
50kmMH,2.51E-08
50kmMH,2.20E-08
50kmMH,1.73E-08
50kmMH,8.32E-09
50kmMH,4.93E-08
50kmMH,1.03E-08
50kmMH,4.28E-08
50kmMH,5.77E-08
50kmMH,3.88E-08
50kmMH,4.56E-08
50kmMH,2.21E-08
50kmMH,4.59E-09
50kmMH,5.89E-09
50kmMH,1.14E-08
50kmMH,3.68E-08
50kmMH,5.24E-08
50kmMH,1.70E-08
50kmMH,2.14E-08
50kmMH,2.43E-08
50kmMH,4.92E-08
50kmMH,6.08E-08
50kmMH,6.63E-09
50kmMH,4.55E-08
50kmMH,4.41E-08
50kmMH,7.05E-08
50kmMH,1.85E-08
50kmMH,8.09E-09
50kmMH,4.58E-08
50kmMH,5.69E-08
50kmMH,5.85E-08
50kmMH,5.52E-08
50kmMH,1.77E-08
50kmMH,4.61E-08
50kmMH,6.60E-09
50kmMH,4.99E-08
50kmMH,9.01E-09
50kmMH,4.29E-09
50kmMH,2.09E-08
50kmMH,6.11E-08
50kmMH,1.10E-08
50kmMH,6.64E-09
50kmMH,3.53E-08
50kmMH,3.10E-08
50kmMH,4.87E-08
50kmMH,1.11E-08
50kmMH,5.49E-09
50kmMH,5.52E-09
50kmMH,4.15E-09
50kmMH,6.56E-08
50kmMH,5.86E-08
50kmMH,2.86E-08
50kmMH,4.00E-08
50kmMH,1.46E-08
50kmMH,5.33E-08
50kmMH,5.76E-09
50kmMH,4.28E-09
50kmMH,1.72E-08
50kmMH,1.16E-08
50kmMH,2.75E-08
50kmMH,1.75E-08
50kmMH,3.52E-09
50kmMH,2.25E-08
50kmMH,7.27E-09
50kmMH,5.67E-08
50kmMH,4.89E-08
50kmMH,9.57E-09
50kmMH,5.23E-08
50kmMH,5.65E-08
50kmMH,5.35E-08
50kmMH,4.11E-08
50kmMH,1.37E-08
50kmMH,2.37E-08
50kmMH,5.31E-08
50kmMH,2.28E-08
50kmMH,5.79E-08
50kmMH,1.99E-08
50kmMH,3.81E-09
50kmMH,5.29E-08
50kmMH,2.30E-08
50kmMH,7.16E-09
50kmMH,2.49E-08
50kmMH,1.02E-08
50kmMH,3.49E-08
50kmMH,6.28E-08
50kmMH,9.47E-09
50kmMH,1.71E-08
50kmMH,9.54E-09
50kmMH,6.71E-09
50kmMH,1.19E-08
50kmMH,9.45E-09
50kmMH,4.43E-08
50kmMH,1.29E-08
50kmMH,5.38E-08
50kmMH,4.39E-08
50kmMH,3.02E-08
50kmMH,7.32E-09
50kmMH,5.02E-08
50kmMH,2.11E-08
50kmMH,1.30E-08
50kmMH,6.02E-09
50kmMH,7.40E-09
50kmMH,5.44E-09
50kmMH,9.39E-09
50kmMH,4.67E-08
50kmMH,2.13E-08
50kmMH,5.92E-08
50kmMH,4.88E-08
50kmMH,1.39E-08
50kmMH,4.19E-09
50kmMH,4.09E-08
50kmMH,2.12E-08
50kmMH,2.59E-08
50kmMH,4.33E-09
50kmMH,1.08E-08
50kmMH,5.11E-08
50kmMH,5.25E-08
50kmMH,1.75E-08
50kmMH,5.69E-08
50kmMH,5.61E-08
50kmMH,1.52E-08
50kmMH,3.94E-09
50kmMH,5.30E-09
50kmMH,2.58E-08
50kmMH,7.22E-09
50kmMH,4.43E-08
50kmMH,3.75E-08
50kmMH,1.73E-08
50kmMH,4.93E-09
50kmMH,6.50E-08
50kmMH,3.26E-08
50kmMH,4.53E-08
50kmMH,1.56E-08
50kmMH,1.18E-08
50kmMH,3.92E-08
50kmMH,5.53E-08
50kmMH,3.49E-08
50kmMH,5.49E-08
50kmMH,3.41E-08
50kmMH,1.89E-08
50kmMH,4.35E-08
50kmMH,5.53E-08
50kmMH,5.66E-08
50kmMH,4.07E-09
50kmMH,7.28E-09
50kmMH,4.75E-08
50kmMH,1.99E-08
50kmMH,6.90E-09
50kmMH,4.70E-08
50kmMH,9.98E-09
50kmMH,6.74E-08
50kmMH,6.09E-08
50kmMH,1.89E-08
50kmMH,1.77E-08
50kmMH,6.26E-09
50kmMH,5.68E-08
50kmMH,4.67E-09
50kmMH,3.52E-08
50kmMH,4.20E-08
50kmMH,3.64E-09
50kmMH,1.24E-08
50kmMH,5.81E-08
50kmMH,7.36E-09
50kmMH,2.69E-08
50kmMH,6.09E-09
50kmMH,5.07E-09
50kmMH,1.69E-08
50kmMH,4.05E-09
50kmMH,4.17E-09
50kmMH,2.66E-08
50kmMH,1.68E-08
50kmMH,1.81E-08
50kmMH,2.98E-08
50kmMH,6.83E-09
50kmMH,6.05E-09
50kmMH,1.71E-08
50kmMH,1.47E-08
50kmMH,9.65E-09
50kmMH,1.99E-08
50kmMH,3.18E-08
50kmMH,4.55E-09
50kmMH,6.23E-09
50kmMH,1.13E-08
50kmMH,4.43E-08
50kmMH,4.39E-08
50kmMH,6.22E-08
50kmMH,1.01E-08
50kmMH,1.75E-08
50kmMH,5.64E-08
50kmMH,3.99E-08
50kmMH,5.94E-09
50kmMH,4.03E-08
50kmMH,5.77E-08
50kmMH,3.99E-08
50kmMH,4.64E-08
50kmMH,1.71E-08
50kmMH,1.96E-08
50kmMH,2.88E-08
50kmMH,4.83E-08
50kmMH,5.63E-08
50kmMH,7.42E-09
50kmMH,6.60E-09
50kmMH,3.89E-09
50kmMH,1.09E-08
50kmMH,5.80E-09
50kmMH,5.73E-08
50kmMH,4.13E-08
50kmMH,1.23E-08
50kmMH,6.37E-09
50kmMH,5.18E-08
50kmMH,1.25E-08
50kmMH,8.48E-09
50kmMH,5.00E-08
50kmMH,1.11E-08
50kmMH,4.06E-08
50kmMH,7.48E-09
50kmMH,8.87E-09
50kmMH,6.61E-09
50kmMH,9.86E-09
50kmMH,5.17E-08
50kmMH,3.88E-09
50kmMH,1.59E-08
50kmMH,5.89E-08
50kmMH,3.05E-08
50kmMH,1.53E-08
50kmMH,5.38E-09
50kmMH,4.07E-08
50kmMH,5.26E-09
50kmMH,3.73E-08
50kmMH,6.24E-09
50kmMH,3.67E-08
50kmMH,1.70E-08
50kmMH,4.24E-09
50kmMH,4.52E-09
50kmMH,6.83E-09
50kmMH,4.74E-08
50kmMH,1.67E-08
50kmMH,6.85E-09
50kmMH,5.10E-09
50kmMH,4.55E-08
50kmMH,1.38E-08
50kmMH,4.65E-08
50kmMH,5.78E-08
50kmMH,1.79E-08
50kmMH,4.94E-09
50kmMH,6.45E-09
50kmMH,3.02E-08
50kmMH,3.95E-08
50kmMH,2.54E-08
50kmMH,5.65E-08
50kmMH,5.57E-08
50kmMH,4.74E-09
50kmMH,3.81E-08
50kmMH,3.24E-08
50kmMH,1.78E-08
50kmMH,1.26E-08
50kmMH,6.13E-09
50kmMH,2.80E-08
50kmMH,8.38E-09
50kmMH,4.04E-09
50kmMH,5.24E-08
50kmMH,3.08E-08
50kmMH,6.03E-09
50kmMH,7.79E-09
50kmMH,5.85E-09
50kmMH,7.90E-09
50kmMH,3.70E-08
50kmMH,8.22E-09
50kmMH,5.34E-08
50kmMH,4.18E-09
50kmMH,5.38E-08
50kmMH,1.50E-08
50kmMH,1.77E-08
50kmMH,4.12E-08
50kmMH,5.98E-08
50kmMH,1.96E-08
50kmMH,5.50E-08
50kmMH,4.84E-08
50kmMH,3.42E-08
50kmMH,6.68E-09
50kmMH,4.64E-08
50kmMH,3.26E-08
50kmMH,5.13E-08
50kmMH,3.71E-08
50kmMH,5.79E-08
50kmMH,5.56E-08
50kmMH,1.86E-08
50kmMH,5.16E-08
50kmMH,2.34E-08
50kmMH,3.97E-08
50kmMH,5.30E-08
50kmMH,6.01E-09
50kmMH,5.40E-08
50kmMH,5.62E-09
50kmMH,3.62E-09
50kmMH,7.11E-08
50kmMH,7.07E-08
50kmMH,5.71E-08
50kmMH,2.05E-08
50kmMH,3.61E-08
50kmMH,5.89E-08
50kmMH,1.72E-08
50kmMH,1.42E-08
50kmMH,8.41E-09
50kmMH,5.32E-08
50kmMH,5.59E-08
50kmMH,3.12E-08
50kmMH,4.77E-09
50kmMH,4.53E-08
50kmMH,5.13E-08
50kmMH,2.41E-08
50kmMH,5.78E-08
50kmMH,5.06E-08
50kmMH,3.57E-08
50kmMH,3.94E-09
50kmMH,4.02E-08
50kmMH,2.63E-08
50kmMH,5.96E-08
50kmMH,3.63E-09
50kmMH,3.96E-09
50kmMH,6.18E-09
50kmMH,3.72E-08
50kmMH,1.80E-08
50kmMH,1.77E-08
50kmMH,6.72E-09
50kmMH,1.71E-08
50kmMH,6.40E-08
50kmMH,1.72E-08
50kmMH,6.31E-08
50kmMH,1.53E-08
50kmMH,1.78E-08
50kmMH,3.23E-08
50kmMH,4.41E-08
50kmMH,4.00E-09
50kmMH,5.39E-09
50kmMH,6.16E-09
50kmMH,3.42E-08
50kmMH,1.29E-08
50kmMH,4.78E-08
50kmMH,5.31E-09
50kmMH,2.86E-08
50kmMH,1.72E-08
50kmMH,6.22E-09
50kmMH,1.72E-08
50kmMH,2.12E-08
50kmMH,5.39E-09
50kmMH,4.19E-08
50kmMH,5.89E-08
50kmMH,2.28E-08
50kmMH,1.42E-08
50kmMH,5.39E-09
50kmMH,5.47E-08
50kmMH,4.46E-08
50kmMH,4.74E-08
50kmMH,3.56E-08
50kmMH,3.51E-09
50kmMH,4.37E-08
50kmMH,4.17E-08
50kmMH,4.21E-08
50kmMH,6.66E-09
50kmMH,4.11E-08
50kmMH,3.79E-08
50kmMH,5.10E-09
50kmMH,1.03E-08
50kmMH,7.58E-09
50kmMH,4.15E-09
50kmMH,3.20E-08
50kmMH,5.95E-08
50kmMH,3.86E-08
50kmMH,1.80E-08
50kmMH,1.72E-08
50kmMH,1.68E-08
50kmMH,1.85E-08
50kmMH,6.01E-08
50kmMH,3.77E-08
50kmMH,3.86E-08
50kmMH,1.34E-08
50kmMH,5.00E-08
50kmMH,5.74E-08
50kmMH,1.82E-08
50kmMH,3.38E-08
50kmMH,4.04E-09
50kmMH,1.24E-08
50kmMH,5.92E-09
50kmMH,3.96E-08
50kmMH,3.99E-08
50kmMH,5.55E-08
50kmMH,4.55E-08
50kmMH,4.79E-08
50kmMH,5.84E-09
50kmMH,7.62E-09
50kmMH,6.82E-09
50kmMH,4.29E-09
50kmMH,8.70E-09
50kmMH,6.31E-08
50kmMH,4.77E-08
50kmMH,5.59E-08
50kmMH,5.13E-09
50kmMH,1.91E-08
50kmMH,5.86E-09
50kmMH,7.87E-09
50kmMH,1.98E-08
50kmMH,8.92E-09
50kmMH,4.32E-08
50kmMH,3.23E-08
50kmMH,5.82E-08
50kmMH,1.04E-08
50kmMH,5.87E-09
50kmMH,2.98E-08
50kmMH,6.56E-09
50kmMH,5.25E-09
50kmMH,3.83E-09
50kmMH,4.39E-09
50kmMH,5.12E-08
50kmMH,4.75E-08
50kmMH,5.68E-08
50kmMH,4.99E-08
50kmMH,5.92E-08
50kmMH,6.31E-09
50kmMH,7.45E-09
50kmMH,5.24E-08
50kmMH,4.31E-08
50kmMH,4.09E-08
50kmMH,6.43E-09
50kmMH,5.93E-08
50kmMH,4.62E-08
50kmMH,1.12E-08
50kmMH,2.71E-08
50kmMH,1.56E-08
50kmMH,3.25E-08
50kmMH,1.84E-08
50kmMH,9.66E-09
50kmMH,6.02E-08
50kmMH,5.79E-08
50kmMH,6.50E-09
50kmMH,5.98E-09
50kmMH,1.05E-08
50kmMH,3.90E-08
50kmMH,4.47E-08
50kmMH,3.88E-08
50kmMH,6.88E-09
50kmMH,5.35E-08
50kmMH,6.47E-08
50kmMH,6.33E-08
50kmMH,5.81E-08
50kmMH,4.82E-09
50kmMH,6.37E-09
50kmMH,5.46E-08
50kmMH,4.49E-09
50kmMH,5.71E-08
50kmMH,6.24E-09
50kmMH,7.34E-08
50kmMH,7.46E-09
50kmMH,4.16E-09
50kmMH,9.59E-09
50kmMH,3.66E-08
50kmMH,3.12E-08
50kmMH,1.77E-08
50kmMH,2.68E-08
50kmMH,6.22E-09
50kmMH,5.25E-08
50kmMH,1.42E-08
50kmMH,2.45E-08
50kmMH,2.09E-08
50kmMH,3.81E-08
50kmMH,6.63E-09
50kmMH,5.83E-08
50kmMH,5.60E-08
50kmMH,1.13E-08
50kmMH,5.79E-08
50kmMH,6.02E-08
50kmMH,3.74E-09
50kmMH,1.26E-08
50kmMH,5.93E-09
50kmMH,5.61E-08
50kmMH,1.94E-08
50kmMH,3.60E-08
50kmMH,3.01E-08
50kmMH,3.91E-08
50kmMH,6.91E-09
50kmMH,5.16E-08
50kmMH,5.05E-08
50kmMH,1.16E-08
50kmMH,2.46E-08
50kmMH,5.73E-08
50kmMH,4.10E-08
50kmMH,5.19E-09
50kmMH,1.82E-08
50kmMH,4.36E-09
50kmMH,1.98E-08
50kmMH,4.86E-08
50kmMH,1.79E-08
50kmMH,6.16E-08
50kmMH,5.13E-08
50kmMH,3.07E-08
50kmMH,8.15E-09
50kmMH,5.43E-08
50kmMH,3.50E-08
50kmMH,5.35E-08
50kmMH,5.78E-08
50kmMH,1.28E-08
50kmMH,1.73E-08
50kmMH,3.45E-08
50kmMH,1.75E-08
50kmMH,6.93E-09
50kmMH,1.60E-08
50kmMH,4.64E-08
50kmMH,2.34E-08
50kmMH,5.08E-08
50kmMH,5.51E-08
50kmMH,5.39E-08
50kmMH,1.76E-08
50kmMH,6.26E-09
50kmMH,6.26E-08
50kmMH,1.42E-08
50kmMH,4.41E-09
50kmMH,5.60E-08
50kmMH,1.16E-08
50kmMH,4.18E-08
50kmMH,5.99E-08
50kmMH,6.24E-09
50kmMH,4.04E-08
